prepro,encoding
ju if you will take ml testosterone hormone injection and not find a female you can even fuck a dog,0
gangss of wassepur fanss hit a like,0
i totally agree with you sir,0
bro bro just try and replace the girl with ur sister or anyone close to ya,1
you got a subscriber,0
sir i ha se a personal message to you on instagram please make a video on it,0
arundati has to go to bangladesh and we ha to change her name to kutta,2
gay are not criminals its a sexual ideity please stop sending wrong messages,0
wow that s cool bcz i lo all lesbians gays they are more spacial than uh in my opinion so i support them cz i respect them bt i m a lesbian,0
this is the failure of the judicial system they should make laws to punish women who misuse this law,1
positi what is your opinion about muslims not allowing women to eer masjids why are there no feminists protesting for that,0
i died at shahid khan kabir khan,0
i guess it s the first film where ery reviewer on youtube had a differe opinions and views woh but i just lod the film,0
now arundhati roy destroyed herself,1
there is no action taken against woman who file false a cases so crime is the only option left for a sensible men like him who was looking for justice,0
bad boy character is more preferable then good character in girls eye that s why destructi films popular,0
well i do agree with most of the pois you said but i just feel that the initial things e by kabir in order to approach priti were kind of scary normally any girl would get scared priti s reaction to all of that was kind of weird to me,0
watch section it s a masterpiece exposing feminism,0
bhai types of girls series coinue karo,0
yes bro you ar right,0
bro i agree with u,0
shwetabh pin my comme you are too good man,0
se se se it s hearing looking feeling ery bed,0
if films influence societies then kabir singh marks the beginning of a dark society,1
gazabb review i thought you would praise this film thank god you bashed it lo your review,0
finally most aicipated video of shwetabh sir,0
if you ha guts then speak against child rapist prophet mohammed,2
i ha not seen yet bt ha seen arjun reddy grt movie u r ry much right to poi out the hypocrisy of the liberals and so called feminists actually they themsels r confused of what they wa in life and as a result of this they li a lonely life at the end of the day they t wa to understand relationship their feminism starts with the f word and ends in the f word,2
expected some what like the lel of wassepur disappoied and yeah t bring in the ai feminist or cult kinda thing just put your view self destruction is a good thing be it substance abuse a thing or a lifeless soul shut your mouth and start respecting your mother in fact u need your pares help,2
crores club movie hai ye,0
one word for all haters go die somewhere else,2
savdhaan india kabir singh fights back,0
kakade dude joker sucked watch my review and open your damn eyes,1
hypocrisy is a disease,0
en i watched the movie and i had similar thoughts but the only appreciable part was shahid s acting,0
i am a big fan pratik bhai lo from the usa,0
they will know in elections when we vote for modi gornme in majority,0
